"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LCK 2025 Rounds 1-2","2025-05-11","BNK FEARX",31,13,18,31.8,428,467,0.92,0.91,-0.27,"-1.1%",50.8,-8.8,-380,"45%","42%","55%",3.8,"48%","58%","61%","59%","0%","42%","48%","49.5%","49.4%",3.47,1.35,1.5
"LCK 2025 Rounds 1-2","2025-05-11","DN Freecs",29,6,23,32.5,282,485,0.58,0.81,-0.84,"-7.1%",44.3,-23.6,-414,"34%","38%","24%",3,"52%","47%","31%","31%","50%","24%","30%","49.4%","46.2%",3.39,1.29,1.5
"LCK 2025 Rounds 1-2","2025-05-11","Dplus KIA",30,14,16,32.7,412,404,1.02,0.83,0.16,"0.9%",52,-5.3,206,"43%","47%","43%",3.4,"50%","40%","47%","50%","50%","33%","39%","50.6%","50.3%",3.54,1.5,1.69
"LCK 2025 Rounds 1-2","2025-05-11","DRX",27,8,19,32.6,315,473,0.67,0.89,-0.68,"-7.5%",41.2,-11.6,-734,"52%","33%","33%",3.2,"52%","43%","52%","47%","100%","15%","24%","49.5%","48.0%",3.5,1.18,1.44
"LCK 2025 Rounds 1-2","2025-05-11","Gen.G",27,24,3,31.1,497,236,2.11,0.87,1.56,"12.3%",65.2,23.7,1369,"63%","74%","89%",3.3,"63%","62%","59%","63%","100%","59%","74%","51.5%","55.1%",3.4,1.3,1.7
"LCK 2025 Rounds 1-2","2025-05-11","Hanwha Life Esports",27,22,5,32,486,327,1.49,0.94,1.02,"6.6%",64.4,17.1,1227,"44%","78%","70%",4.3,"48%","59%","56%","66%","50%","63%","70%","50.5%","54.2%",3.46,1.19,1.73
"LCK 2025 Rounds 1-2","2025-05-11","KT Rolster",27,12,15,32.5,376,362,1.04,0.84,-0.2,"-2.5%",46.2,-1.7,-354,"52%","52%","37%",3.5,"48%","59%","56%","58%","33%","41%","54%","49.3%","48.9%",3.63,1.41,1.65
"LCK 2025 Rounds 1-2","2025-05-11","Nongshim RedForce",28,14,14,32.3,388,437,0.89,0.91,-0.35,"-1.0%",38.3,11.7,-526,"50%","46%","54%",3.5,"54%","56%","18%","35%","60%","61%","73%","49.3%","47.8%",3.61,1.52,1.47
"LCK 2025 Rounds 1-2","2025-05-11","OKSavingsBank BRION",31,11,20,31.6,355,455,0.78,0.83,-0.62,"-2.6%",43,-7.5,-714,"65%","35%","35%",2.2,"52%","35%","65%","41%","50%","26%","30%","50.0%","49.0%",3.45,1.32,1.54
"LCK 2025 Rounds 1-2","2025-05-11","T1",29,19,10,33,487,389,1.25,0.91,0.42,"3.0%",55.8,9.8,475,"52%","59%","62%",3.8,"34%","44%","55%","52%","0%","62%","61%","50.4%","51.5%",3.57,1.3,1.52
"LCK 2025 Rounds 1-2","2025-05-14","BNK FEARX",34,14,20,31.4,466,516,0.9,0.92,-0.35,"-1.1%",48.6,-7.4,-543,"44%","41%","50%",3.7,"47%","58%","59%","56%","0%","41%","48%","49.4%","49.5%",3.46,1.34,1.5
"LCK 2025 Rounds 1-2","2025-05-14","DN Freecs",29,6,23,32.5,282,485,0.58,0.81,-0.84,"-7.1%",44.3,-23.6,-414,"34%","38%","24%",3,"52%","47%","31%","31%","50%","24%","30%","49.4%","46.2%",3.39,1.29,1.5
"LCK 2025 Rounds 1-2","2025-05-14","Dplus KIA",33,16,17,33.2,467,441,1.06,0.83,0.2,"1.6%",53,-4.5,210,"42%","45%","45%",3.2,"52%","40%","52%","50%","75%","39%","46%","50.5%","50.5%",3.55,1.51,1.7
"LCK 2025 Rounds 1-2","2025-05-14","DRX",30,9,21,33.1,352,528,0.67,0.89,-0.67,"-7.6%",40.8,-10.8,-686,"53%","37%","33%",3.2,"50%","45%","47%","47%","33%","13%","23%","49.5%","47.9%",3.53,1.2,1.45
"LCK 2025 Rounds 1-2","2025-05-14","Gen.G",27,24,3,31.1,497,236,2.11,0.87,1.56,"12.3%",65.2,23.7,1369,"63%","74%","89%",3.3,"63%","62%","59%","63%","100%","59%","74%","51.5%","55.1%",3.4,1.3,1.7
"LCK 2025 Rounds 1-2","2025-05-14","Hanwha Life Esports",27,22,5,32,486,327,1.49,0.94,1.02,"6.6%",64.4,17.1,1227,"44%","78%","70%",4.3,"48%","59%","56%","66%","50%","63%","70%","50.5%","54.2%",3.46,1.19,1.73
"LCK 2025 Rounds 1-2","2025-05-14","KT Rolster",27,12,15,32.5,376,362,1.04,0.84,-0.2,"-2.5%",46.2,-1.7,-354,"52%","52%","37%",3.5,"48%","59%","56%","58%","33%","41%","54%","49.3%","48.9%",3.63,1.41,1.65
"LCK 2025 Rounds 1-2","2025-05-14","Nongshim RedForce",31,16,15,31.9,437,475,0.92,0.92,-0.21,"-0.9%",41.8,9.8,-261,"52%","48%","58%",3.8,"55%","55%","23%","38%","60%","58%","71%","49.6%","48.0%",3.59,1.53,1.48
"LCK 2025 Rounds 1-2","2025-05-14","OKSavingsBank BRION",31,11,20,31.6,355,455,0.78,0.83,-0.62,"-2.6%",43,-7.5,-714,"65%","35%","35%",2.2,"52%","35%","65%","41%","50%","26%","30%","50.0%","49.0%",3.45,1.32,1.54
"LCK 2025 Rounds 1-2","2025-05-14","T1",29,19,10,33,487,389,1.25,0.91,0.42,"3.0%",55.8,9.8,475,"52%","59%","62%",3.8,"34%","44%","55%","52%","0%","62%","61%","50.4%","51.5%",3.57,1.3,1.52
"LCK 2025 Rounds 1-2","2025-05-15","BNK FEARX",34,14,20,31.4,466,516,0.9,0.92,-0.35,"-1.1%",48.6,-7.4,-543,"44%","41%","50%",3.7,"47%","58%","59%","56%","0%","41%","48%","49.4%","49.5%",3.46,1.34,1.5
"LCK 2025 Rounds 1-2","2025-05-15","DN Freecs",29,6,23,32.5,282,485,0.58,0.81,-0.84,"-7.1%",44.3,-23.6,-414,"34%","38%","24%",3,"52%","47%","31%","31%","50%","24%","30%","49.4%","46.2%",3.39,1.29,1.5
"LCK 2025 Rounds 1-2","2025-05-15","Dplus KIA",33,16,17,33.2,467,441,1.06,0.83,0.2,"1.6%",53,-4.5,210,"42%","45%","45%",3.2,"52%","40%","52%","50%","75%","39%","46%","50.5%","50.5%",3.55,1.51,1.7
"LCK 2025 Rounds 1-2","2025-05-15","DRX",30,9,21,33.1,352,528,0.67,0.89,-0.67,"-7.6%",40.8,-10.8,-686,"53%","37%","33%",3.2,"50%","45%","47%","47%","33%","13%","23%","49.5%","47.9%",3.53,1.2,1.45
"LCK 2025 Rounds 1-2","2025-05-15","Gen.G",27,24,3,31.1,497,236,2.11,0.87,1.56,"12.3%",65.2,23.7,1369,"63%","74%","89%",3.3,"63%","62%","59%","63%","100%","59%","74%","51.5%","55.1%",3.4,1.3,1.7
"LCK 2025 Rounds 1-2","2025-05-15","Hanwha Life Esports",30,23,7,32.1,523,381,1.37,0.93,0.97,"5.7%",62.8,13.9,1203,"50%","77%","70%",4.6,"50%","56%","53%","63%","33%","57%","63%","50.8%","53.8%",3.46,1.19,1.73
"LCK 2025 Rounds 1-2","2025-05-15","KT Rolster",30,14,16,32.5,430,399,1.08,0.85,-0.23,"-2.0%",46.7,0,-417,"47%","50%","37%",3.4,"47%","61%","57%","59%","57%","43%","59%","49.1%","48.9%",3.62,1.42,1.65
"LCK 2025 Rounds 1-2","2025-05-15","Nongshim RedForce",31,16,15,31.9,437,475,0.92,0.92,-0.21,"-0.9%",41.8,9.8,-261,"52%","48%","58%",3.8,"55%","55%","23%","38%","60%","58%","71%","49.6%","48.0%",3.59,1.53,1.48
"LCK 2025 Rounds 1-2","2025-05-15","OKSavingsBank BRION",34,12,22,31.8,391,498,0.79,0.82,-0.56,"-2.3%",43.6,-8.3,-692,"65%","35%","35%",2.2,"50%","36%","65%","42%","50%","24%","26%","50.0%","48.8%",3.46,1.32,1.56
"LCK 2025 Rounds 1-2","2025-05-15","T1",32,21,11,33.1,530,425,1.25,0.9,0.38,"2.6%",55.3,10.3,473,"50%","59%","63%",3.8,"38%","44%","53%","51%","0%","66%","65%","50.4%","51.7%",3.57,1.3,1.54
"LCK 2025 Rounds 1-2","2025-05-16","BNK FEARX",36,14,22,31.3,478,568,0.84,0.93,-0.43,"-1.9%",48.4,-9.5,-550,"47%","42%","50%",3.7,"44%","60%","61%","55%","0%","39%","45%","49.4%","49.1%",3.46,1.34,1.49
"LCK 2025 Rounds 1-2","2025-05-16","DN Freecs",31,6,25,32,285,516,0.55,0.81,-0.94,"-8.0%",43.1,-23.7,-555,"35%","39%","23%",3,"48%","47%","32%","31%","50%","23%","30%","49.3%","46.0%",3.36,1.27,1.49
"LCK 2025 Rounds 1-2","2025-05-16","Dplus KIA",35,18,17,33,519,453,1.15,0.84,0.29,"2.4%",53.1,-1.7,237,"40%","46%","46%",3.2,"54%","38%","49%","51%","75%","43%","49%","50.6%","50.9%",3.55,1.5,1.7
"LCK 2025 Rounds 1-2","2025-05-16","DRX",30,9,21,33.1,352,528,0.67,0.89,-0.67,"-7.6%",40.8,-10.8,-686,"53%","37%","33%",3.2,"50%","45%","47%","47%","33%","13%","23%","49.5%","47.9%",3.53,1.2,1.45
"LCK 2025 Rounds 1-2","2025-05-16","Gen.G",29,26,3,30.7,528,240,2.2,0.86,1.63,"12.9%",65.9,23.8,1454,"62%","72%","90%",3.5,"66%","62%","59%","63%","100%","55%","74%","51.5%","55.2%",3.38,1.28,1.7
"LCK 2025 Rounds 1-2","2025-05-16","Hanwha Life Esports",30,23,7,32.1,523,381,1.37,0.93,0.97,"5.7%",62.8,13.9,1203,"50%","77%","70%",4.6,"50%","56%","53%","63%","33%","57%","63%","50.8%","53.8%",3.46,1.19,1.73
"LCK 2025 Rounds 1-2","2025-05-16","KT Rolster",30,14,16,32.5,430,399,1.08,0.85,-0.23,"-2.0%",46.7,0,-417,"47%","50%","37%",3.4,"47%","61%","57%","59%","57%","43%","59%","49.1%","48.9%",3.62,1.42,1.65
"LCK 2025 Rounds 1-2","2025-05-16","Nongshim RedForce",31,16,15,31.9,437,475,0.92,0.92,-0.21,"-0.9%",41.8,9.8,-261,"52%","48%","58%",3.8,"55%","55%","23%","38%","60%","58%","71%","49.6%","48.0%",3.59,1.53,1.48
"LCK 2025 Rounds 1-2","2025-05-16","OKSavingsBank BRION",34,12,22,31.8,391,498,0.79,0.82,-0.56,"-2.3%",43.6,-8.3,-692,"65%","35%","35%",2.2,"50%","36%","65%","42%","50%","24%","26%","50.0%","48.8%",3.46,1.32,1.56
"LCK 2025 Rounds 1-2","2025-05-16","T1",32,21,11,33.1,530,425,1.25,0.9,0.38,"2.6%",55.3,10.3,473,"50%","59%","63%",3.8,"38%","44%","53%","51%","0%","66%","65%","50.4%","51.7%",3.57,1.3,1.54
"LCK 2025 Rounds 1-2","2025-05-17","BNK FEARX",36,14,22,31.3,478,568,0.84,0.93,-0.43,"-1.9%",48.4,-9.5,-550,"47%","42%","50%",3.7,"44%","60%","61%","55%","0%","39%","45%","49.4%","49.1%",3.46,1.34,1.49
"LCK 2025 Rounds 1-2","2025-05-17","DN Freecs",31,6,25,32,285,516,0.55,0.81,-0.94,"-8.0%",43.1,-23.7,-555,"35%","39%","23%",3,"48%","47%","32%","31%","50%","23%","30%","49.3%","46.0%",3.36,1.27,1.49
"LCK 2025 Rounds 1-2","2025-05-17","Dplus KIA",35,18,17,33,519,453,1.15,0.84,0.29,"2.4%",53.1,-1.7,237,"40%","46%","46%",3.2,"54%","38%","49%","51%","75%","43%","49%","50.6%","50.9%",3.55,1.5,1.7
"LCK 2025 Rounds 1-2","2025-05-17","DRX",33,10,23,32.6,400,576,0.69,0.91,-0.72,"-7.6%",38.5,-8.2,-861,"52%","33%","33%",3.2,"52%","46%","45%","48%","33%","15%","24%","49.4%","48.0%",3.5,1.19,1.45
"LCK 2025 Rounds 1-2","2025-05-17","Gen.G",29,26,3,30.7,528,240,2.2,0.86,1.63,"12.9%",65.9,23.8,1454,"62%","72%","90%",3.5,"66%","62%","59%","63%","100%","55%","74%","51.5%","55.2%",3.38,1.28,1.7
"LCK 2025 Rounds 1-2","2025-05-17","Hanwha Life Esports",30,23,7,32.1,523,381,1.37,0.93,0.97,"5.7%",62.8,13.9,1203,"50%","77%","70%",4.6,"50%","56%","53%","63%","33%","57%","63%","50.8%","53.8%",3.46,1.19,1.73
"LCK 2025 Rounds 1-2","2025-05-17","KT Rolster",33,16,17,32.4,470,438,1.07,0.85,-0.16,"-1.8%",46.5,2,-431,"48%","52%","39%",3.5,"45%","63%","58%","60%","57%","45%","61%","49.2%","49.2%",3.62,1.42,1.67
"LCK 2025 Rounds 1-2","2025-05-17","Nongshim RedForce",34,18,16,31.5,485,523,0.93,0.94,-0.09,"-0.2%",45.5,7.4,-7,"53%","53%","59%",3.8,"53%","54%","26%","39%","60%","56%","70%","49.8%","48.3%",3.6,1.53,1.47
"LCK 2025 Rounds 1-2","2025-05-17","OKSavingsBank BRION",37,13,24,31.7,430,538,0.8,0.82,-0.56,"-2.2%",44.5,-9.4,-589,"62%","35%","35%",2.2,"51%","34%","62%","41%","50%","22%","25%","50.0%","48.7%",3.48,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-17","T1",32,21,11,33.1,530,425,1.25,0.9,0.38,"2.6%",55.3,10.3,473,"50%","59%","63%",3.8,"38%","44%","53%","51%","0%","66%","65%","50.4%","51.7%",3.57,1.3,1.54
"LCK 2025 Rounds 1-2","2025-05-18","BNK FEARX",36,14,22,31.3,478,568,0.84,0.93,-0.43,"-1.9%",48.4,-9.5,-550,"47%","42%","50%",3.7,"44%","60%","61%","55%","0%","39%","45%","49.4%","49.1%",3.46,1.34,1.49
"LCK 2025 Rounds 1-2","2025-05-18","DN Freecs",33,6,27,32,299,550,0.54,0.8,-0.91,"-8.0%",42.6,-24.4,-527,"39%","36%","21%",2.9,"48%","46%","30%","30%","40%","24%","31%","49.3%","46.0%",3.37,1.28,1.5
"LCK 2025 Rounds 1-2","2025-05-18","Dplus KIA",35,18,17,33,519,453,1.15,0.84,0.29,"2.4%",53.1,-1.7,237,"40%","46%","46%",3.2,"54%","38%","49%","51%","75%","43%","49%","50.6%","50.9%",3.55,1.5,1.7
"LCK 2025 Rounds 1-2","2025-05-18","DRX",33,10,23,32.6,400,576,0.69,0.91,-0.72,"-7.6%",38.5,-8.2,-861,"52%","33%","33%",3.2,"52%","46%","45%","48%","33%","15%","24%","49.4%","48.0%",3.5,1.19,1.45
"LCK 2025 Rounds 1-2","2025-05-18","Gen.G",31,28,3,31,555,265,2.09,0.85,1.55,"12.1%",65,25.4,1425,"61%","74%","90%",3.4,"65%","60%","58%","62%","100%","55%","72%","51.5%","55.0%",3.4,1.29,1.71
"LCK 2025 Rounds 1-2","2025-05-18","Hanwha Life Esports",32,25,7,32.2,557,395,1.41,0.92,0.94,"5.8%",62.9,15.2,1134,"47%","78%","72%",4.5,"50%","56%","56%","64%","43%","56%","63%","50.8%","53.9%",3.46,1.2,1.75
"LCK 2025 Rounds 1-2","2025-05-18","KT Rolster",33,16,17,32.4,470,438,1.07,0.85,-0.16,"-1.8%",46.5,2,-431,"48%","52%","39%",3.5,"45%","63%","58%","60%","57%","45%","61%","49.2%","49.2%",3.62,1.42,1.67
"LCK 2025 Rounds 1-2","2025-05-18","Nongshim RedForce",34,18,16,31.5,485,523,0.93,0.94,-0.09,"-0.2%",45.5,7.4,-7,"53%","53%","59%",3.8,"53%","54%","26%","39%","60%","56%","70%","49.8%","48.3%",3.6,1.53,1.47
"LCK 2025 Rounds 1-2","2025-05-18","OKSavingsBank BRION",37,13,24,31.7,430,538,0.8,0.82,-0.56,"-2.2%",44.5,-9.4,-589,"62%","35%","35%",2.2,"51%","34%","62%","41%","50%","22%","25%","50.0%","48.7%",3.48,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-18","T1",34,21,13,33.3,555,452,1.23,0.89,0.32,"2.4%",54.9,6.9,386,"50%","56%","59%",3.7,"38%","45%","53%","52%","0%","65%","64%","50.3%","51.5%",3.58,1.31,1.56
"LCK 2025 Rounds 1-2","2025-05-21","BNK FEARX",36,14,22,31.3,478,568,0.84,0.93,-0.43,"-1.9%",48.4,-9.5,-550,"47%","42%","50%",3.7,"44%","60%","61%","55%","0%","39%","45%","49.4%","49.1%",3.46,1.34,1.49
"LCK 2025 Rounds 1-2","2025-05-21","DN Freecs",35,6,29,32.2,318,576,0.55,0.79,-0.89,"-7.7%",43.7,-26.5,-501,"43%","34%","23%",2.8,"49%","47%","34%","31%","40%","26%","32%","49.3%","46.1%",3.37,1.28,1.52
"LCK 2025 Rounds 1-2","2025-05-21","Dplus KIA",35,18,17,33,519,453,1.15,0.84,0.29,"2.4%",53.1,-1.7,237,"40%","46%","46%",3.2,"54%","38%","49%","51%","75%","43%","49%","50.6%","50.9%",3.55,1.5,1.7
"LCK 2025 Rounds 1-2","2025-05-21","DRX",35,12,23,32.8,426,595,0.72,0.89,-0.64,"-7.0%",38.5,-4.2,-808,"49%","37%","34%",3.1,"51%","45%","43%","47%","33%","17%","26%","49.4%","48.2%",3.52,1.19,1.47
"LCK 2025 Rounds 1-2","2025-05-21","Gen.G",34,30,4,31.4,618,304,2.03,0.86,1.46,"11.9%",63.4,24.8,1275,"62%","76%","88%",3.4,"65%","60%","59%","61%","100%","56%","71%","51.4%","54.8%",3.4,1.29,1.72
"LCK 2025 Rounds 1-2","2025-05-21","Hanwha Life Esports",35,26,9,32.4,596,458,1.3,0.93,0.79,"4.5%",62,12.3,1060,"46%","71%","69%",4.4,"49%","56%","54%","62%","43%","54%","59%","50.7%","53.3%",3.46,1.2,1.73
"LCK 2025 Rounds 1-2","2025-05-21","KT Rolster",33,16,17,32.4,470,438,1.07,0.85,-0.16,"-1.8%",46.5,2,-431,"48%","52%","39%",3.5,"45%","63%","58%","60%","57%","45%","61%","49.2%","49.2%",3.62,1.42,1.67
"LCK 2025 Rounds 1-2","2025-05-21","Nongshim RedForce",34,18,16,31.5,485,523,0.93,0.94,-0.09,"-0.2%",45.5,7.4,-7,"53%","53%","59%",3.8,"53%","54%","26%","39%","60%","56%","70%","49.8%","48.3%",3.6,1.53,1.47
"LCK 2025 Rounds 1-2","2025-05-21","OKSavingsBank BRION",37,13,24,31.7,430,538,0.8,0.82,-0.56,"-2.2%",44.5,-9.4,-589,"62%","35%","35%",2.2,"51%","34%","62%","41%","50%","22%","25%","50.0%","48.7%",3.48,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-21","T1",34,21,13,33.3,555,452,1.23,0.89,0.32,"2.4%",54.9,6.9,386,"50%","56%","59%",3.7,"38%","45%","53%","52%","0%","65%","64%","50.3%","51.5%",3.58,1.31,1.56
"LCK 2025 Rounds 1-2","2025-05-22","BNK FEARX",38,14,24,31.3,495,607,0.82,0.93,-0.46,"-2.2%",47,-10.2,-588,"47%","42%","50%",3.7,"47%","59%","61%","53%","0%","37%","43%","49.3%","49.0%",3.46,1.33,1.49
"LCK 2025 Rounds 1-2","2025-05-22","DN Freecs",35,6,29,32.2,318,576,0.55,0.79,-0.89,"-7.7%",43.7,-26.5,-501,"43%","34%","23%",2.8,"49%","47%","34%","31%","40%","26%","32%","49.3%","46.1%",3.37,1.28,1.52
"LCK 2025 Rounds 1-2","2025-05-22","Dplus KIA",37,18,19,32.8,529,490,1.08,0.84,0.22,"1.6%",52.7,-4.1,253,"41%","43%","43%",3.2,"51%","38%","46%","49%","75%","41%","46%","50.5%","50.6%",3.52,1.49,1.69
"LCK 2025 Rounds 1-2","2025-05-22","DRX",35,12,23,32.8,426,595,0.72,0.89,-0.64,"-7.0%",38.5,-4.2,-808,"49%","37%","34%",3.1,"51%","45%","43%","47%","33%","17%","26%","49.4%","48.2%",3.52,1.19,1.47
"LCK 2025 Rounds 1-2","2025-05-22","Gen.G",34,30,4,31.4,618,304,2.03,0.86,1.46,"11.9%",63.4,24.8,1275,"62%","76%","88%",3.4,"65%","60%","59%","61%","100%","56%","71%","51.4%","54.8%",3.4,1.29,1.72
"LCK 2025 Rounds 1-2","2025-05-22","Hanwha Life Esports",35,26,9,32.4,596,458,1.3,0.93,0.79,"4.5%",62,12.3,1060,"46%","71%","69%",4.4,"49%","56%","54%","62%","43%","54%","59%","50.7%","53.3%",3.46,1.2,1.73
"LCK 2025 Rounds 1-2","2025-05-22","KT Rolster",33,16,17,32.4,470,438,1.07,0.85,-0.16,"-1.8%",46.5,2,-431,"48%","52%","39%",3.5,"45%","63%","58%","60%","57%","45%","61%","49.2%","49.2%",3.62,1.42,1.67
"LCK 2025 Rounds 1-2","2025-05-22","Nongshim RedForce",34,18,16,31.5,485,523,0.93,0.94,-0.09,"-0.2%",45.5,7.4,-7,"53%","53%","59%",3.8,"53%","54%","26%","39%","60%","56%","70%","49.8%","48.3%",3.6,1.53,1.47
"LCK 2025 Rounds 1-2","2025-05-22","OKSavingsBank BRION",39,15,24,31.6,467,548,0.85,0.82,-0.49,"-1.4%",45,-6.5,-587,"62%","38%","38%",2.2,"54%","35%","64%","43%","50%","26%","29%","50.0%","49.0%",3.47,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-22","T1",36,23,13,33.1,594,469,1.27,0.89,0.36,"2.6%",56.1,7.8,435,"50%","56%","58%",3.7,"36%","45%","53%","54%","33%","67%","66%","50.4%","51.6%",3.59,1.31,1.57
"LCK 2025 Rounds 1-2","2025-05-23","BNK FEARX",38,14,24,31.3,495,607,0.82,0.93,-0.46,"-2.2%",47,-10.2,-588,"47%","42%","50%",3.7,"47%","59%","61%","53%","0%","37%","43%","49.3%","49.0%",3.46,1.33,1.49
"LCK 2025 Rounds 1-2","2025-05-23","DN Freecs",35,6,29,32.2,318,576,0.55,0.79,-0.89,"-7.7%",43.7,-26.5,-501,"43%","34%","23%",2.8,"49%","47%","34%","31%","40%","26%","32%","49.3%","46.1%",3.37,1.28,1.52
"LCK 2025 Rounds 1-2","2025-05-23","Dplus KIA",37,18,19,32.8,529,490,1.08,0.84,0.22,"1.6%",52.7,-4.1,253,"41%","43%","43%",3.2,"51%","38%","46%","49%","75%","41%","46%","50.5%","50.6%",3.52,1.49,1.69
"LCK 2025 Rounds 1-2","2025-05-23","DRX",37,12,25,32.7,446,636,0.7,0.89,-0.66,"-7.2%",38.3,-5.8,-772,"49%","35%","35%",3.1,"51%","44%","41%","46%","33%","19%","27%","49.4%","47.8%",3.5,1.19,1.46
"LCK 2025 Rounds 1-2","2025-05-23","Gen.G",36,32,4,31.4,659,325,2.03,0.87,1.44,"11.9%",63.6,25.3,1213,"61%","78%","86%",3.4,"64%","61%","61%","62%","100%","53%","69%","51.4%","55.0%",3.41,1.3,1.72
"LCK 2025 Rounds 1-2","2025-05-23","Hanwha Life Esports",35,26,9,32.4,596,458,1.3,0.93,0.79,"4.5%",62,12.3,1060,"46%","71%","69%",4.4,"49%","56%","54%","62%","43%","54%","59%","50.7%","53.3%",3.46,1.2,1.73
"LCK 2025 Rounds 1-2","2025-05-23","KT Rolster",36,18,18,32.3,511,466,1.1,0.84,-0.1,"-1.4%",46.5,3.5,-385,"50%","50%","39%",3.3,"44%","63%","56%","60%","57%","47%","62%","49.2%","49.5%",3.59,1.42,1.68
"LCK 2025 Rounds 1-2","2025-05-23","Nongshim RedForce",37,19,18,31.5,513,564,0.91,0.92,-0.13,"-0.4%",46.2,5.2,-16,"51%","54%","59%",3.8,"54%","53%","30%","39%","60%","54%","68%","49.8%","48.2%",3.61,1.54,1.49
"LCK 2025 Rounds 1-2","2025-05-23","OKSavingsBank BRION",39,15,24,31.6,467,548,0.85,0.82,-0.49,"-1.4%",45,-6.5,-587,"62%","38%","38%",2.2,"54%","35%","64%","43%","50%","26%","29%","50.0%","49.0%",3.47,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-23","T1",36,23,13,33.1,594,469,1.27,0.89,0.36,"2.6%",56.1,7.8,435,"50%","56%","58%",3.7,"36%","45%","53%","54%","33%","67%","66%","50.4%","51.6%",3.59,1.31,1.57
"LCK 2025 Rounds 1-2","2025-05-24","BNK FEARX",38,14,24,31.3,495,607,0.82,0.93,-0.46,"-2.2%",47,-10.2,-588,"47%","42%","50%",3.7,"47%","59%","61%","53%","0%","37%","43%","49.3%","49.0%",3.46,1.33,1.49
"LCK 2025 Rounds 1-2","2025-05-24","DN Freecs",37,6,31,32.4,345,612,0.56,0.8,-0.89,"-7.5%",42.4,-26.2,-595,"43%","35%","22%",2.7,"51%","47%","35%","33%","40%","24%","30%","49.3%","46.1%",3.37,1.28,1.52
"LCK 2025 Rounds 1-2","2025-05-24","Dplus KIA",40,20,20,32.7,573,529,1.08,0.84,0.22,"1.4%",52.8,-2.8,239,"38%","40%","45%",3.2,"55%","38%","45%","50%","75%","40%","47%","50.5%","50.6%",3.52,1.48,1.69
"LCK 2025 Rounds 1-2","2025-05-24","DRX",37,12,25,32.7,446,636,0.7,0.89,-0.66,"-7.2%",38.3,-5.8,-772,"49%","35%","35%",3.1,"51%","44%","41%","46%","33%","19%","27%","49.4%","47.8%",3.5,1.19,1.46
"LCK 2025 Rounds 1-2","2025-05-24","Gen.G",36,32,4,31.4,659,325,2.03,0.87,1.44,"11.9%",63.6,25.3,1213,"61%","78%","86%",3.4,"64%","61%","61%","62%","100%","53%","69%","51.4%","55.0%",3.41,1.3,1.72
"LCK 2025 Rounds 1-2","2025-05-24","Hanwha Life Esports",38,27,11,32.3,635,502,1.26,0.92,0.72,"4.2%",60.7,10.3,971,"50%","74%","66%",4.2,"45%","56%","55%","60%","43%","53%","59%","50.6%","53.0%",3.46,1.21,1.73
"LCK 2025 Rounds 1-2","2025-05-24","KT Rolster",36,18,18,32.3,511,466,1.1,0.84,-0.1,"-1.4%",46.5,3.5,-385,"50%","50%","39%",3.3,"44%","63%","56%","60%","57%","47%","62%","49.2%","49.5%",3.59,1.42,1.68
"LCK 2025 Rounds 1-2","2025-05-24","Nongshim RedForce",37,19,18,31.5,513,564,0.91,0.92,-0.13,"-0.4%",46.2,5.2,-16,"51%","54%","59%",3.8,"54%","53%","30%","39%","60%","54%","68%","49.8%","48.2%",3.61,1.54,1.49
"LCK 2025 Rounds 1-2","2025-05-24","OKSavingsBank BRION",39,15,24,31.6,467,548,0.85,0.82,-0.49,"-1.4%",45,-6.5,-587,"62%","38%","38%",2.2,"54%","35%","64%","43%","50%","26%","29%","50.0%","49.0%",3.47,1.34,1.53
"LCK 2025 Rounds 1-2","2025-05-24","T1",38,25,13,33.3,630,496,1.27,0.89,0.4,"2.8%",57.4,8.4,530,"50%","55%","61%",3.7,"34%","46%","53%","53%","33%","68%","68%","50.4%","51.7%",3.6,1.31,1.56
"LCK 2025 Rounds 1-2","2025-05-25","BNK FEARX",41,15,26,31.3,538,652,0.83,0.93,-0.42,"-1.9%",48,-11.4,-499,"49%","41%","51%",3.7,"46%","58%","59%","52%","0%","37%","42%","49.3%","49.0%",3.48,1.35,1.48
"LCK 2025 Rounds 1-2","2025-05-25","DN Freecs",37,6,31,32.4,345,612,0.56,0.8,-0.89,"-7.5%",42.4,-26.2,-595,"43%","35%","22%",2.7,"51%","47%","35%","33%","40%","24%","30%","49.3%","46.1%",3.37,1.28,1.52
"LCK 2025 Rounds 1-2","2025-05-25","Dplus KIA",40,20,20,32.7,573,529,1.08,0.84,0.22,"1.4%",52.8,-2.8,239,"38%","40%","45%",3.2,"55%","38%","45%","50%","75%","40%","47%","50.5%","50.6%",3.52,1.48,1.69
"LCK 2025 Rounds 1-2","2025-05-25","DRX",37,12,25,32.7,446,636,0.7,0.89,-0.66,"-7.2%",38.3,-5.8,-772,"49%","35%","35%",3.1,"51%","44%","41%","46%","33%","19%","27%","49.4%","47.8%",3.5,1.19,1.46
