league,date,Team,GP,W,L,AGT,K,D,KD,CKPM,GSPD,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
CBLOL,2023-01-21,KaBuM! Esports,1.0,0.0,1.0,41.266666666666666,21.0,20.0,1.05,0.9935379644588046,0.114255,730.0,0.0,1.0,1.0,1.0,0.5,,0.0,0.5,,1.0,0.6666666666666666,0.5053598774885145,0.5531914893617021,3.7076,1.7689822294022617,1.938610662358643,0.0
CBLOL,2023-01-22,KaBuM! Esports,2.0,0.0,2.0,41.38333333333333,41.0,40.0,1.025,0.9786966930727758,0.10248165000000001,714.0,0.0,1.0,0.5,3.5,0.25,,0.5,0.5,,1.0,0.8,0.4985700279880337,0.5309988757963109,3.74535,1.7158164159059501,1.776534246841972,0.0
CBLOL,2023-01-28,KaBuM! Esports,3.0,1.0,2.0,42.96666666666667,60.0,61.0,0.9836065573770492,0.9414818030889797,0.06582101333333333,1084.3333333333333,0.3333333333333333,1.0,0.3333333333333333,3.6666666666666665,0.3333333333333333,,0.6666666666666666,0.47368421052631576,1.0,0.6666666666666666,0.75,0.5211732523091951,0.5155573603648458,3.5373666666666668,1.584629055690672,1.8346451819023553,0.3333333333333333
CBLOL,2023-01-29,KaBuM! Esports,4.0,2.0,2.0,41.0125,79.0,72.0,1.0972222222222223,0.9194826183195797,0.07195281,1124.5,0.25,1.0,0.5,4.5,0.375,,0.5,0.4583333333333333,1.0,0.75,0.7777777777777778,0.5141215294459636,0.5204800307174986,3.406925,1.5227534418391278,1.7031531609644621,0.5
CBLOL,2023-02-04,KaBuM! Esports,5.0,3.0,2.0,38.903333333333336,90.0,77.0,1.1688311688311688,0.8406189174127754,0.08371004800000001,1789.6,0.4,1.0,0.6,5.0,0.5,,0.6,0.5357142857142857,1.0,0.8,0.8,0.5138707529685356,0.5231960136748163,3.50016,1.533301221742637,1.5988463799750707,0.6
CBLOL,2023-02-05,KaBuM! Esports,6.0,4.0,2.0,36.76388888888889,101.0,79.0,1.2784810126582278,0.7836359691142266,0.11890937333333333,1871.5,0.5,1.0,0.6666666666666666,5.0,0.5,,0.6666666666666666,0.59375,1.0,0.8333333333333334,0.8181818181818182,0.5105826226495205,0.5259525279519717,3.568966666666667,1.5207177700370227,1.6456712160491318,0.6666666666666666
CBLOL,2023-02-11,KaBuM! Esports,7.0,4.0,3.0,37.01904761904762,115.0,98.0,1.1734693877551021,0.793978134727147,0.09016530571428572,1333.5714285714287,0.42857142857142855,0.8571428571428571,0.5714285714285714,4.714285714285714,0.5,,0.7142857142857143,0.6052631578947368,1.0,0.7142857142857143,0.6923076923076923,0.5086145189575743,0.5083303671870333,3.5186285714285717,1.5369354093369032,1.625509550758437,0.5714285714285714
CBLOL,2023-02-12,KaBuM! Esports,8.0,5.0,3.0,36.422916666666666,143.0,111.0,1.2882882882882882,0.8536455965684242,0.0983766425,802.5,0.375,0.75,0.5,4.625,0.4666666666666667,,0.75,0.6190476190476191,1.0,0.75,0.7333333333333333,0.508618156215537,0.5078263205723217,3.45865,1.5424929017744415,1.64712705846402,0.625
CBLOL,2023-02-18,KaBuM! Esports,9.0,5.0,4.0,36.54629629629629,149.0,125.0,1.192,0.8180027169812872,0.08162937111111111,478.44444444444446,0.3333333333333333,0.6666666666666666,0.4444444444444444,4.333333333333333,0.47058823529411764,,0.7777777777777778,0.5833333333333334,1.0,0.6666666666666666,0.6470588235294118,0.5073588000379533,0.5054276774098517,3.0743555555555555,1.5339230372196733,1.718701454770465,0.5555555555555556
CBLOL,2023-02-19,KaBuM! Esports,10.0,5.0,5.0,35.61,152.0,138.0,1.1014492753623188,0.7950620406234405,0.061991333999999995,169.9,0.3,0.6,0.4,4.1,0.47368421052631576,,0.8,0.5576923076923077,1.0,0.6,0.6111111111111112,0.5095640965047462,0.5074655548301569,2.76692,1.5203222724308758,1.7013377470616589,0.5
CBLOL,2023-02-25,KaBuM! Esports,11.0,5.0,6.0,36.4030303030303,171.0,159.0,1.0754716981132075,0.8048069132120137,0.06384781272727272,247.0,0.36363636363636365,0.6363636363636364,0.45454545454545453,4.181818181818182,0.42857142857142855,,0.8181818181818182,0.5862068965517241,1.0,0.5454545454545454,0.6,0.510363302255683,0.5062114940343198,2.5153818181818184,1.5338541506035988,1.7763357509172977,0.45454545454545453
CBLOL,2023-02-26,KaBuM! Esports,12.0,5.0,7.0,36.10972222222222,183.0,179.0,1.0223463687150838,0.818834449967914,0.04547907833333333,42.083333333333336,0.3333333333333333,0.5833333333333334,0.4166666666666667,4.083333333333333,0.391304347826087,,0.75,0.5873015873015873,1.0,0.5,0.5454545454545454,0.5084683405990625,0.49617359257794846,2.3057666666666665,1.5327435643922076,1.7955657544415489,0.4166666666666667
CBLOL,2023-03-04,KaBuM! Esports,13.0,5.0,8.0,35.74102564102564,191.0,195.0,0.9794871794871794,0.8147983451867411,0.033302533846153844,-15.692307692307692,0.38461538461538464,0.6153846153846154,0.38461538461538464,4.0,0.36,,0.6923076923076923,0.5522388059701493,1.0,0.46153846153846156,0.5,0.5094234313902517,0.4942194109003548,2.391223076923077,1.508179550903324,1.7728913346357738,0.38461538461538464
CBLOL,2023-03-05,KaBuM! Esports,14.0,6.0,8.0,35.93214285714286,214.0,211.0,1.014218009478673,0.8291116335147412,0.03450724571428571,-184.64285714285714,0.35714285714285715,0.5714285714285714,0.35714285714285715,3.9285714285714284,0.3333333333333333,,0.6428571428571429,0.5555555555555556,1.0,0.5,0.5384615384615384,0.508150547250599,0.49677993977495566,2.5234928571428568,1.5194484116150637,1.7578149625770363,0.42857142857142855
CBLOL,2023-03-11,KaBuM! Esports,15.0,6.0,9.0,35.64666666666666,217.0,225.0,0.9644444444444444,0.8096458447822682,0.02215776266666666,-209.53333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,3.933333333333333,0.3793103448275862,,0.6,0.5263157894736842,1.0,0.4666666666666667,0.5185185185185185,0.5059757350905479,0.4959793820302293,2.702813333333333,1.523470439571637,1.7649032331077088,0.4
CBLOL,2023-03-12,KaBuM! Esports,16.0,6.0,10.0,35.51979166666666,224.0,237.0,0.9451476793248945,0.7943677191958207,0.01794784,-315.0,0.375,0.5,0.3125,3.9375,0.3870967741935484,,0.5625,0.5125,1.0,0.4375,0.5,0.5050435924295117,0.49196237797041314,2.76256875,1.5286501657548301,1.7512750160409558,0.375
CBLOL,2023-03-18,KaBuM! Esports,17.0,7.0,10.0,35.093137254901954,252.0,246.0,1.024390243902439,0.8246379865461221,0.02870096705882353,14.764705882352942,0.4117647058823529,0.5294117647058824,0.35294117647058826,4.0588235294117645,0.42424242424242425,,0.5882352941176471,0.5301204819277109,1.0,0.47058823529411764,0.5172413793103449,0.5048310643551005,0.49138133753413854,2.868517647058823,1.5261324534518268,1.7502288719231194,0.4117647058823529
CBLOL,2023-03-19,KaBuM! Esports,18.0,7.0,11.0,34.943518518518516,263.0,267.0,0.9850187265917603,0.8336944495706518,0.02214408,18.38888888888889,0.3888888888888889,0.5555555555555556,0.3333333333333333,4.0,0.4411764705882353,,0.6111111111111112,0.5227272727272727,1.0,0.4444444444444444,0.5,0.5045444569546805,0.4912784185495485,2.902916666666666,1.518507810976108,1.7181516849369927,0.3888888888888889
CBLOL,2023-06-10,KaBuM! Esports,1.0,0.0,1.0,34.3,16.0,17.0,0.9411764705882353,0.9620991253644315,0.0760721,1526.0,1.0,1.0,1.0,7.0,1.0,,0.0,0.0,0.0,1.0,0.5,0.47104247104247104,0.4754521963824289,3.2653,1.6034985422740526,1.2244897959183674,0.0
CBLOL,2023-06-11,KaBuM! Esports,2.0,0.0,2.0,32.233333333333334,26.0,36.0,0.7222222222222222,0.9617125461076301,-0.030883449999999993,-159.5,0.5,1.0,0.5,3.5,0.5,,0.5,0.2222222222222222,0.0,1.0,0.6666666666666666,0.4753301527186877,0.41495952758602717,3.4393000000000002,1.4813072821867501,1.5901454504453714,0.0
CBLOL,2023-06-17,KaBuM! Esports,3.0,0.0,3.0,30.78333333333333,33.0,53.0,0.6226415094339622,0.9280514403817753,-0.0727863,-1071.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.6666666666666665,0.3333333333333333,,0.3333333333333333,0.15384615384615385,0.0,0.6666666666666666,0.5,0.48193772547639085,0.4408038492215156,3.2731333333333335,1.4537665204616192,1.3948250004363842,0.0
CBLOL,2023-06-18,KaBuM! Esports,4.0,0.0,4.0,32.75833333333333,39.0,70.0,0.5571428571428572,0.8446814066542764,-0.067130475,-1726.25,0.25,0.5,0.5,3.75,0.25,,0.25,0.21052631578947367,0.0,0.75,0.5,0.48401822917222825,0.4479274483196455,3.2562249999999997,1.497476979962759,1.408031718875328,0.0
CBLOL,2023-06-24,KaBuM! Esports,5.0,0.0,5.0,32.31333333333333,47.0,88.0,0.5340909090909091,0.8460508021793164,-0.0692809,-1479.6,0.4,0.4,0.4,4.2,0.2,,0.4,0.21739130434782608,0.0,0.6,0.42857142857142855,0.48765959287370125,0.46630656042562785,3.44996,1.473090754275884,1.4211852004277732,0.0
CBLOL,2023-06-25,KaBuM! Esports,6.0,0.0,6.0,32.516666666666666,51.0,109.0,0.46788990825688076,0.8292968083104642,-0.07393756666666666,-1094.1666666666667,0.5,0.5,0.3333333333333333,4.166666666666667,0.25,,0.3333333333333333,0.21428571428571427,0.0,0.5,0.375,0.4904166075067959,0.4703239601720415,3.4216833333333336,1.441293322400215,1.442770304531428,0.0
CBLOL,2023-07-01,KaBuM! Esports,7.0,0.0,7.0,33.79047619047619,58.0,121.0,0.4793388429752066,0.7763355472220942,-0.07490775714285715,-334.57142857142856,0.5714285714285714,0.5714285714285714,0.42857142857142855,5.0,0.21428571428571427,,0.42857142857142855,0.2571428571428571,0.0,0.42857142857142855,0.2727272727272727,0.4915722619554013,0.45895317683620585,3.432814285714286,1.4491628086956445,1.4952512275825067,0.0
CBLOL,2023-07-02,KaBuM! Esports,8.0,0.0,8.0,32.77083333333333,62.0,138.0,0.4492753623188406,0.7816993255358473,-0.0814156625,-688.875,0.5,0.5,0.375,4.875,0.1875,,0.375,0.23076923076923078,0.0,0.375,0.25,0.49008236696948176,0.46506828170018405,3.4084625,1.4484465863473104,1.4400093234844982,0.0
CBLOL,2023-07-08,KaBuM! Esports,9.0,0.0,9.0,32.34629629629629,69.0,159.0,0.4339622641509434,0.8023088228520524,-0.09959492222222223,-1007.2222222222222,0.4444444444444444,0.4444444444444444,0.3333333333333333,4.888888888888889,0.16666666666666666,,0.3333333333333333,0.23255813953488372,0.0,0.3333333333333333,0.23076923076923078,0.4896068227657396,0.4594568977702227,3.4634444444444448,1.4870858929112918,1.375959160694722,0.0
CBLOL,2023-07-09,KaBuM! Esports,10.0,0.0,10.0,31.72666666666666,72.0,176.0,0.4090909090909091,0.7985597761309007,-0.10074123000000001,-940.4,0.5,0.5,0.3,5.2,0.2,,0.3,0.2391304347826087,0.0,0.3,0.21428571428571427,0.4886603248863287,0.4624838107329265,3.46892,1.5028132500828777,1.3683823650841407,0.0
CBLOL,2023-07-15,KaBuM! Esports,11.0,0.0,11.0,32.04545454545454,84.0,198.0,0.42424242424242425,0.8136902755400034,-0.09919170909090912,-690.8181818181819,0.5454545454545454,0.5454545454545454,0.36363636363636365,5.090909090909091,0.22727272727272727,,0.36363636363636365,0.2549019607843137,0.0,0.2727272727272727,0.1875,0.4902742800391357,0.45745116266028246,3.4967272727272727,1.5287465428206775,1.3910554398330925,0.0
CBLOL,2023-07-16,KaBuM! Esports,12.0,1.0,11.0,32.26944444444444,105.0,217.0,0.4838709677419355,0.8418520424055917,-0.09044295083333335,-764.4166666666666,0.5,0.5833333333333334,0.3333333333333333,4.75,0.25,,0.4166666666666667,0.25,0.0,0.25,0.17647058823529413,0.49204337985217544,0.4639938055244392,3.6012083333333336,1.5381072355894598,1.4166888556755364,0.08333333333333333
CBLOL,2023-07-22,KaBuM! Esports,13.0,1.0,12.0,32.33461538461538,113.0,230.0,0.49130434782608695,0.8258727923471383,-0.08825286230769233,-813.1538461538462,0.5384615384615384,0.5384615384615384,0.3076923076923077,4.615384615384615,0.23076923076923078,,0.38461538461538464,0.26229508196721313,0.0,0.23076923076923078,0.16666666666666666,0.4913486935197884,0.46751766060476135,3.633123076923077,1.5359308166697023,1.4261751025793616,0.07692307692307693
CBLOL,2023-07-23,KaBuM! Esports,14.0,1.0,13.0,32.140476190476186,118.0,242.0,0.48760330578512395,0.8078819590003715,-0.09346651500000001,-1058.0714285714287,0.5,0.5,0.2857142857142857,4.5,0.25,,0.35714285714285715,0.24615384615384617,0.0,0.21428571428571427,0.15,0.49072578124464067,0.46090925627584983,3.6678500000000005,1.5516334832336518,1.454541001876591,0.07142857142857142
CBLOL,2023-07-29,KaBuM! Esports,15.0,1.0,14.0,32.43,125.0,256.0,0.48828125,0.7923968483485727,-0.08714565000000002,-1135.4666666666667,0.4666666666666667,0.5333333333333333,0.26666666666666666,4.466666666666667,0.23333333333333334,,0.3333333333333333,0.2676056338028169,0.0,0.2,0.13636363636363635,0.49141629073624027,0.4637494978949306,3.750413333333334,1.5706215845036848,1.463556069544998,0.06666666666666667
CBLOL,2023-07-30,KaBuM! Esports,16.0,1.0,15.0,32.84791666666667,137.0,280.0,0.48928571428571427,0.8003922839292582,-0.086155165625,-960.875,0.5,0.5625,0.3125,4.4375,0.25,,0.375,0.2727272727272727,0.0,0.1875,0.12,0.49229037237734363,0.4598967332238658,3.8131999999999997,1.569922584215281,1.4823309391865056,0.0625
