GP_A,W_A,L_A,AGT_A,K_A,D_A,KD_A,CKPM_A,GSPD_A,GD15_A,FB%_A,FT%_A,F3T%_A,PPG_A,HLD%_A,GRB%_A,FD%_A,DRG%_A,ELD%_A,FBN%_A,BN%_A,LNE%_A,JNG%_A,WPM_A,CWPM_A,WCPM_A,winrate%_A,GP_B,W_B,L_B,AGT_B,K_B,D_B,KD_B,CKPM_B,GSPD_B,GD15_B,FB%_B,FT%_B,F3T%_B,PPG_B,HLD%_B,GRB%_B,FD%_B,DRG%_B,ELD%_B,FBN%_B,BN%_B,LNE%_B,JNG%_B,WPM_B,CWPM_B,WCPM_B,winrate%_B,teamA,teamB,date,league,teamA_win
21.0,13.0,8.0,30.50396825396826,257.0,234.0,1.0982905982905984,0.7775652125993657,0.04915003333333333,850.952380952381,0.38095238095238093,0.7142857142857143,0.7619047619047619,5.809523809523809,0.5714285714285714,,0.5238095238095238,0.5955056179775281,,0.5238095238095238,0.5714285714285714,0.5114239967454642,0.5120925816035538,3.5085619047619048,1.4632805263836524,1.703116332452927,0.6190476190476191,21.0,18.0,3.0,28.907142857142855,271.0,151.0,1.794701986754967,0.6940368701220945,0.07637454285714286,1100.8095238095239,0.7619047619047619,0.8095238095238095,0.7619047619047619,5.476190476190476,0.40476190476190477,,0.47619047619047616,0.627906976744186,0.5,0.7142857142857143,0.76,0.5160131379137699,0.5584195416178277,3.2549333333333332,1.0607386373451793,1.7161678677857974,0.8571428571428571,T1,Gen.G,2023-07-08,LCK,0
44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,18.0,15.0,3.0,28.524074074074072,251.0,124.0,2.024193548387097,0.7495124955898113,0.06619075,1680.2222222222222,0.6111111111111112,0.7777777777777778,0.7222222222222222,4.777777777777778,0.5,,0.6666666666666666,0.684931506849315,,0.7222222222222222,0.7,0.5029367758757698,0.5142283485620962,3.390311111111111,1.3953095024402087,1.4728662540421134,0.8333333333333334,BRION,KT Rolster,2023-07-07,LCK,0
21.0,12.0,9.0,30.22222222222222,245.0,187.0,1.3101604278074865,0.6881184408017538,0.025372166666666668,295.0,0.5238095238095238,0.38095238095238093,0.47619047619047616,4.9523809523809526,0.5238095238095238,,0.7142857142857143,0.6179775280898876,0.5,0.5238095238095238,0.6296296296296297,0.4963251874808539,0.5127615716935351,3.4504571428571427,1.4308612326262544,1.7237444878745691,0.5714285714285714,22.0,8.0,14.0,31.131818181818186,196.0,292.0,0.6712328767123288,0.7066378070794628,-0.07436326818181817,-1586.0,0.22727272727272727,0.2727272727272727,0.2727272727272727,4.318181818181818,0.5454545454545454,,0.2727272727272727,0.375,0.5,0.36363636363636365,0.4666666666666667,0.4851444973857614,0.47372564848776383,3.5666590909090914,1.476951670893139,1.7222951334188243,0.36363636363636365,Dplus KIA,DRX,2023-07-07,LCK,1
19.0,6.0,13.0,32.91228070175439,219.0,266.0,0.8233082706766918,0.7614351395984468,-0.015363681052631578,-1103.3684210526317,0.42105263157894735,0.47368421052631576,0.42105263157894735,3.5789473684210527,0.42105263157894735,,0.47368421052631576,0.4186046511627907,0.5,0.631578947368421,0.5,0.5015130403798651,0.47829868432450956,3.8056842105263162,1.7311823425580646,1.8129506138012481,0.3157894736842105,19.0,16.0,3.0,29.06578947368421,233.0,140.0,1.6642857142857144,0.6736291719548663,0.06057028421052632,813.7894736842105,0.7368421052631579,0.7894736842105263,0.7368421052631579,5.421052631578948,0.39473684210526316,,0.47368421052631576,0.6153846153846154,0.5,0.6842105263157895,0.7272727272727273,0.5166154894509181,0.5543237739485608,3.2060526315789475,1.0804719792340485,1.7063361708278946,0.8421052631578947,Liiv SANDBOX,Gen.G,2023-07-06,LCK,0
19.0,4.0,15.0,30.515789473684215,153.0,246.0,0.6219512195121951,0.693003347973941,-0.06292636842105263,-678.1578947368421,0.47368421052631576,0.3157894736842105,0.15789473684210525,3.210526315789474,0.5263157894736842,,0.5263157894736842,0.3717948717948718,,0.21052631578947367,0.2692307692307692,0.49031288155845276,0.4592708719789459,3.7388894736842104,1.7280756567600648,1.6861960252679193,0.21052631578947367,19.0,10.0,9.0,31.077192982456143,212.0,198.0,1.0707070707070707,0.7019245264898328,0.01997807263157895,-259.36842105263156,0.5263157894736842,0.5263157894736842,0.5263157894736842,3.9473684210526314,0.42105263157894735,,0.47368421052631576,0.4457831325301205,0.6666666666666666,0.3684210526315789,0.48,0.5021967432649523,0.5170599736122609,3.5327894736842107,1.6109022541954765,1.61356070261514,0.5263157894736842,Nongshim RedForce,Hanwha Life Esports,2023-07-06,LCK,0
20.0,6.0,14.0,31.054166666666667,159.0,284.0,0.5598591549295775,0.706850038272528,-0.09221041499999999,-1854.05,0.2,0.25,0.25,4.25,0.55,,0.25,0.3409090909090909,0.5,0.35,0.4444444444444444,0.48327997498922537,0.4610178872043977,3.5275800000000004,1.469606923134129,1.6942880233521833,0.3,19.0,13.0,6.0,30.356140350877197,249.0,197.0,1.263959390862944,0.7852546565415294,0.06528247894736841,1055.7368421052631,0.3684210526315789,0.7368421052631579,0.7894736842105263,6.105263157894737,0.5789473684210527,,0.5263157894736842,0.6296296296296297,,0.5263157894736842,0.6,0.5130254407556311,0.5239763545430252,3.5151210526315793,1.457349011506773,1.7092916503295115,0.6842105263157895,DRX,T1,2023-07-05,LCK,1
16.0,11.0,5.0,30.453125,210.0,159.0,1.320754716981132,0.7716915344143702,0.06125276874999999,1187.5625,0.375,0.6875,0.75,6.5,0.625,,0.5625,0.6428571428571429,,0.4375,0.5714285714285714,0.5121307231939639,0.5187957235613868,3.5313125,1.486024367737881,1.7269287579804693,0.6875,16.0,3.0,13.0,30.642708333333335,115.0,207.0,0.5555555555555556,0.662143105490359,-0.05845488750000001,-739.1875,0.4375,0.375,0.1875,3.125,0.5,,0.5,0.3582089552238806,,0.25,0.2727272727272727,0.4918335345540107,0.4613103579334539,3.7935499999999998,1.7698603554152812,1.69038629260953,0.1875,T1,Nongshim RedForce,2023-07-02,LCK,1
17.0,14.0,3.0,29.094117647058823,196.0,120.0,1.6333333333333333,0.6366217734698131,0.053942894117647064,705.8823529411765,0.8235294117647058,0.7647058823529411,0.7058823529411765,5.235294117647059,0.35294117647058826,,0.5294117647058824,0.6142857142857143,0.5,0.6470588235294118,0.7,0.5165612399709324,0.5530376663225951,3.221782352941177,1.0708661362349152,1.6830004328360404,0.8235294117647058,17.0,10.0,7.0,31.3421568627451,192.0,161.0,1.1925465838509317,0.6682459932441874,0.03608174,-86.23529411764706,0.47058823529411764,0.5882352941176471,0.5882352941176471,4.117647058823529,0.4411764705882353,,0.4117647058823529,0.4533333333333333,0.6666666666666666,0.4117647058823529,0.5217391304347826,0.5044641965938639,0.5267441691865584,3.542605882352941,1.6413461357700267,1.6482089684101222,0.5882352941176471,Gen.G,Hanwha Life Esports,2023-07-02,LCK,1
44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,17.0,5.0,12.0,30.886274509803926,142.0,249.0,0.570281124497992,0.7356344117909921,-0.1092073882352941,-2139.4117647058824,0.17647058823529413,0.17647058823529413,0.17647058823529413,4.0,0.5882352941176471,,0.11764705882352941,0.3108108108108108,0.5,0.35294117647058826,0.4782608695652174,0.47853386262007924,0.45181814487495636,3.471935294117647,1.4533013099683398,1.65391584502057,0.29411764705882354,BRION,DRX,2023-07-01,LCK,1
14.0,9.0,5.0,30.678571428571434,169.0,139.0,1.2158273381294964,0.7319535695719953,0.049232521428571416,1202.0714285714287,0.35714285714285715,0.6428571428571429,0.7142857142857143,6.714285714285714,0.6071428571428571,,0.5714285714285714,0.6065573770491803,,0.42857142857142855,0.5555555555555556,0.5122108591825101,0.5138730500887531,3.4670928571428568,1.425287145371238,1.710671378151265,0.6428571428571429,17.0,10.0,7.0,30.401960784313722,184.0,128.0,1.4375,0.610960122354716,0.0345651705882353,172.23529411764707,0.47058823529411764,0.35294117647058826,0.47058823529411764,5.0588235294117645,0.5294117647058824,,0.7058823529411765,0.6388888888888888,0.5,0.47058823529411764,0.6190476190476191,0.4969864754123159,0.516114806530181,3.3702235294117644,1.3894206894672103,1.7561819899641564,0.5882352941176471,T1,Dplus KIA,2023-06-30,LCK,1
16.0,13.0,3.0,28.396874999999998,212.0,109.0,1.944954128440367,0.7282939560359862,0.06651246250000001,1655.0,0.5625,0.75,0.6875,4.875,0.5,,0.6875,0.676923076923077,,0.75,0.7222222222222222,0.5013243603286729,0.509616852230578,3.36734375,1.4124391820133337,1.397587892745148,0.8125,14.0,3.0,11.0,30.8,100.0,168.0,0.5952380952380952,0.6254120045574943,-0.05771743571428572,-575.9285714285714,0.5,0.42857142857142855,0.21428571428571427,3.2857142857142856,0.5,,0.5,0.3728813559322034,,0.21428571428571427,0.25,0.4929291966692329,0.4630861689545532,3.8079714285714283,1.7595953071317578,1.7104833362437244,0.21428571428571427,KT Rolster,Nongshim RedForce,2023-06-30,LCK,1
14.0,3.0,11.0,29.63452380952381,95.0,203.0,0.46798029556650245,0.7203793474067242,-0.13270661428571429,-2588.0714285714284,0.14285714285714285,0.14285714285714285,0.21428571428571427,3.7857142857142856,0.5357142857142857,,0.07142857142857142,0.23728813559322035,0.5,0.35714285714285715,0.5,0.47481113683188114,0.4458235275881008,3.450557142857143,1.42370250108635,1.5710887527497808,0.21428571428571427,14.0,5.0,9.0,32.22380952380952,144.0,180.0,0.8,0.7199727339389101,-0.017291121428571424,-1248.7857142857142,0.42857142857142855,0.35714285714285715,0.35714285714285715,3.642857142857143,0.5,,0.5,0.42857142857142855,0.5,0.6428571428571429,0.47619047619047616,0.5010456525538343,0.466658352856472,3.7828857142857144,1.7378668200288951,1.865223035202675,0.35714285714285715,DRX,Liiv SANDBOX,2023-06-29,LCK,1
15.0,12.0,3.0,27.88777777777778,165.0,99.0,1.6666666666666667,0.6286949094820391,0.05835935999999999,798.6666666666666,0.8,0.7333333333333333,0.6666666666666666,5.4,0.36666666666666664,,0.5333333333333333,0.6206896551724138,,0.6666666666666666,0.75,0.5184641757781393,0.5549778231145568,3.1115466666666673,1.0740633348218183,1.6314240458841573,0.8,44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,Gen.G,BRION,2023-06-29,LCK,1
15.0,10.0,5.0,31.515555555555554,182.0,128.0,1.421875,0.6599520605117084,0.04292698533333334,130.46666666666667,0.5333333333333333,0.6,0.6,4.2,0.4666666666666667,,0.4666666666666667,0.5151515151515151,1.0,0.4666666666666667,0.6,0.5039527800958693,0.5311727646678474,3.574773333333333,1.6663996174028923,1.6832687875805077,0.6666666666666666,15.0,8.0,7.0,30.45,151.0,118.0,1.2796610169491525,0.5950280735036407,0.03713951333333333,-33.0,0.4,0.3333333333333333,0.4666666666666667,5.2,0.5,,0.6666666666666666,0.5873015873015873,0.0,0.4,0.5555555555555556,0.4976913148444678,0.5174007411444573,3.350166666666666,1.4102183197582974,1.7750103958324714,0.5333333333333333,Hanwha Life Esports,Dplus KIA,2023-06-28,LCK,0
44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,13.0,8.0,5.0,31.855128205128203,153.0,114.0,1.3421052631578947,0.6491808404305826,0.03128522153846154,9.692307692307692,0.6153846153846154,0.6153846153846154,0.5384615384615384,3.8461538461538463,0.46153846153846156,,0.46153846153846156,0.47368421052631576,1.0,0.46153846153846156,0.6111111111111112,0.501147818528266,0.5236559969842586,3.5197846153846153,1.642084717290462,1.6677954635785033,0.6153846153846154,BRION,Hanwha Life Esports,2023-06-25,LCK,0
11.0,2.0,9.0,30.215151515151515,73.0,134.0,0.5447761194029851,0.628399796702946,-0.08303168181818182,-1058.909090909091,0.45454545454545453,0.2727272727272727,0.09090909090909091,3.090909090909091,0.5909090909090909,,0.36363636363636365,0.3181818181818182,,0.18181818181818182,0.26666666666666666,0.48716018306291925,0.457492612379421,3.7870272727272725,1.7451739834914726,1.5324256147040771,0.18181818181818182,11.0,1.0,10.0,28.731818181818184,61.0,176.0,0.3465909090909091,0.749267323965602,-0.1593262,-2968.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,3.909090909090909,0.45454545454545453,,0.09090909090909091,0.1590909090909091,0.5,0.2727272727272727,0.38461538461538464,0.4717820595748623,0.42657427412941135,3.2565727272727276,1.4063383174358124,1.4468997956526242,0.09090909090909091,Nongshim RedForce,DRX,2023-06-25,LCK,0
12.0,9.0,3.0,31.036111111111115,159.0,101.0,1.5742574257425743,0.7109515169213932,0.07546427499999998,1739.5,0.3333333333333333,0.75,0.8333333333333334,7.0,0.5833333333333334,,0.6666666666666666,0.6792452830188679,,0.5,0.625,0.5129977745148268,0.5219168188880315,3.5163499999999996,1.4569338897872905,1.7481511956088267,0.75,12.0,9.0,3.0,27.938888888888886,143.0,91.0,1.5714285714285714,0.7226973665659706,0.059406966666666665,1694.9166666666667,0.5833333333333334,0.6666666666666666,0.6666666666666666,5.5,0.5833333333333334,,0.5833333333333334,0.6041666666666666,,0.6666666666666666,0.6428571428571429,0.5045762598043887,0.5030586177917681,3.398975,1.3884327964880907,1.3291951924623595,0.75,T1,KT Rolster,2023-06-24,LCK,0
12.0,7.0,5.0,30.89861111111111,137.0,94.0,1.4574468085106382,0.6317431761915965,0.063490125,267.4166666666667,0.5,0.4166666666666667,0.5,5.333333333333333,0.5,,0.75,0.6153846153846154,0.0,0.4166666666666667,0.5333333333333333,0.5029512556341661,0.5263707614325485,3.3186666666666658,1.4070591708951803,1.8299731910154613,0.5833333333333334,12.0,10.0,2.0,27.695833333333336,141.0,85.0,1.6588235294117648,0.6738267211645946,0.05588346666666666,689.6666666666666,0.75,0.6666666666666666,0.6666666666666666,5.416666666666667,0.3333333333333333,,0.5,0.6382978723404256,,0.75,0.8461538461538461,0.517243107644093,0.5641024438912192,3.038416666666667,1.0841539205492963,1.5819926283007375,0.8333333333333334,Dplus KIA,Gen.G,2023-06-24,LCK,0
10.0,6.0,4.0,31.258333333333333,104.0,72.0,1.4444444444444444,0.5767567713099631,0.029343128000000007,-425.8,0.7,0.5,0.5,3.8,0.45,,0.5,0.46511627906976744,1.0,0.5,0.6153846153846154,0.499436009956619,0.5217575290561285,3.38206,1.647665308521594,1.5836528633215399,0.6,11.0,4.0,7.0,31.781818181818185,102.0,131.0,0.7786259541984732,0.6734395511497092,-0.011709009090909089,-1190.8181818181818,0.36363636363636365,0.45454545454545453,0.36363636363636365,3.8181818181818183,0.5,,0.45454545454545453,0.40816326530612246,1.0,0.6363636363636364,0.5,0.5032000615504497,0.4657426918386076,3.7569000000000004,1.7041682450314832,1.8774675208715366,0.36363636363636365,Hanwha Life Esports,Liiv SANDBOX,2023-06-23,LCK,1
10.0,7.0,3.0,27.56666666666667,117.0,78.0,1.5,0.7256211652802755,0.05309410999999999,1175.1,0.6,0.6,0.6,5.3,0.55,,0.6,0.6,,0.6,0.5454545454545454,0.5038393808260181,0.49449040179282366,3.28329,1.36525757184144,1.2571032766790573,0.7,10.0,7.0,3.0,31.118333333333332,124.0,68.0,1.8235294117647058,0.6164761368310266,0.0943824,1179.7,0.5,0.5,0.6,5.7,0.55,,0.8,0.6590909090909091,0.0,0.5,0.6666666666666666,0.5051936377002477,0.5408248532763562,3.3394799999999996,1.4186055310930472,1.8615717342445468,0.7,KT Rolster,Dplus KIA,2023-06-22,LCK,1
10.0,8.0,2.0,28.193333333333335,115.0,83.0,1.3855421686746987,0.6987811200185841,0.036275760000000004,143.8,0.7,0.6,0.6,5.2,0.35,,0.5,0.6,,0.7,0.8181818181818182,0.5124793462169004,0.5563354644553404,3.0684000000000005,1.1031413982933114,1.603025717145765,0.8,9.0,1.0,8.0,29.514814814814812,59.0,150.0,0.3933333333333333,0.793759012203592,-0.16052713333333332,-2867.777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,3.888888888888889,0.3888888888888889,,0.0,0.16216216216216217,0.5,0.3333333333333333,0.45454545454545453,0.4746362760981774,0.433132410840528,3.3530444444444445,1.4157955726159237,1.474894874929254,0.1111111111111111,Gen.G,DRX,2023-06-22,LCK,1
8.0,2.0,6.0,30.429166666666667,67.0,101.0,0.6633663366336634,0.6953860889645134,-0.0394627625,-1689.625,0.375,0.25,0.25,3.625,0.4375,,0.375,0.3235294117647059,,0.5,0.4,0.500787907211657,0.4749822902474011,3.7943125,1.6969678540147228,1.7812431011351624,0.25,44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,Liiv SANDBOX,BRION,2023-06-21,LCK,1
8.0,5.0,3.0,31.3375,98.0,53.0,1.849056603773585,0.6010640222474948,0.09926302499999999,1048.125,0.5,0.375,0.5,5.625,0.5625,,0.75,0.6,0.0,0.375,0.6,0.5047975666208504,0.5254114022840972,3.3320749999999997,1.4458857904735603,1.9085478982007296,0.625,7.0,2.0,5.0,29.902380952380952,40.0,69.0,0.5797101449275363,0.5300078623501301,-0.07875912857142857,-1063.857142857143,0.2857142857142857,0.42857142857142855,0.14285714285714285,3.142857142857143,0.5,,0.5714285714285714,0.48148148148148145,,0.14285714285714285,0.2222222222222222,0.48891556267543734,0.4732847620878617,3.8737999999999997,1.752473928377689,1.6565179226879663,0.2857142857142857,Dplus KIA,Nongshim RedForce,2023-06-18,LCK,1
6.0,2.0,4.0,30.080555555555552,55.0,75.0,0.7333333333333333,0.7188693421301755,-0.027431833333333325,-1008.0,0.5,0.3333333333333333,0.3333333333333333,3.8333333333333335,0.5833333333333334,,0.3333333333333333,0.3333333333333333,,0.5,0.375,0.5063088877133937,0.4782493982441478,3.8707166666666666,1.6983465038754497,1.7022635937769321,0.3333333333333333,8.0,5.0,3.0,26.589583333333334,91.0,65.0,1.4,0.7455512840867122,0.04747874999999999,535.25,0.5,0.5,0.5,5.125,0.4375,,0.625,0.5666666666666667,,0.625,0.5555555555555556,0.5008554674591343,0.4844082438053198,3.0785625000000003,1.308939436263997,1.1447128045031885,0.625,Liiv SANDBOX,KT Rolster,2023-06-18,LCK,0
44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,8.0,5.0,3.0,31.802083333333336,95.0,82.0,1.1585365853658536,0.7057338474062145,0.0458603375,1879.125,0.375,0.75,0.75,7.125,0.6875,,0.75,0.6486486486486487,,0.5,0.6,0.5078304202411751,0.5085663945343313,3.51175,1.4721251678470508,1.7911763482682297,0.625,BRION,T1,2023-06-17,LCK,0
7.0,1.0,6.0,31.023809523809522,51.0,111.0,0.4594594594594595,0.7398493932622843,-0.14221988571428573,-2670.8571428571427,0.14285714285714285,0.2857142857142857,0.2857142857142857,4.0,0.35714285714285715,,0.0,0.2,0.5,0.42857142857142855,0.5555555555555556,0.476216386369755,0.4314600406114767,3.5575571428571426,1.4626230731339362,1.5448919289360352,0.14285714285714285,6.0,3.0,3.0,27.375,52.0,57.0,0.9122807017543859,0.6665874859495601,-0.011562500000000003,-472.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.166666666666667,0.4166666666666667,,0.5,0.43478260869565216,,0.5,0.42857142857142855,0.49084258666139774,0.45887289395449554,3.0117166666666666,1.3361388807447856,1.1374547845718086,0.5,DRX,KT Rolster,2023-06-16,LCK,0
23.5,5.5,18.0,30.73857142857143,200.0,292.5,0.6759776536312849,0.6264479648075205,-0.0706503711904762,-1342.1714285714286,0.4023809523809524,0.4309523809523809,0.19523809523809524,2.7666666666666666,0.45,,0.4904761904761905,0.4589652096342551,,0.20714285714285713,0.2941176470588235,0.49173852783099126,0.47983450144623613,3.2713654761904762,1.645975192671239,1.6269480922085324,0.3071428571428571,8.0,6.0,2.0,28.152083333333334,94.0,75.0,1.2533333333333334,0.7456087299527003,0.012286124999999995,-248.5,0.625,0.5,0.5,5.0,0.375,,0.5,0.5625,,0.625,0.75,0.5093869080676516,0.5410791034144414,3.0376000000000003,1.1148933254815585,1.4615518250376098,0.75,Nongshim RedForce,Gen.G,2023-06-16,LCK,0
22.5,15.0,7.5,31.499374999999997,282.5,167.5,2.036355198019802,0.6659023768461847,0.10347107500000001,1741.125,0.625,0.5125,0.5875,5.5875,0.614102564102564,,0.7,0.70097037793667,0.2,0.4875,0.5781671159029649,0.5046087255309988,0.5368430462523321,3.13605,1.5260980266171815,1.7887835514756176,0.725,44.0,13.0,31.0,33.27840909090909,363.0,525.0,0.6914285714285714,0.6177615392508308,-0.06668686922727274,-1052.2954545454545,0.45454545454545453,0.3409090909090909,0.2727272727272727,2.6363636363636362,0.43529411764705883,,0.5227272727272727,0.40865384615384615,0.6,0.36363636363636365,0.41935483870967744,0.49306768295705355,0.4678734225840897,2.565243181818182,1.4888886170293463,1.8349383623203714,0.29545454545454547,Dplus KIA,BRION,2023-06-15,LCK,0
6.0,3.0,3.0,31.386111111111116,61.0,61.0,1.0,0.6602202395297158,0.04586578333333333,1973.1666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,7.5,0.8333333333333334,,0.6666666666666666,0.6296296296296297,,0.5,0.5714285714285714,0.5095226356391228,0.5027942095211574,3.5409833333333336,1.4299038908458437,1.610525381420451,0.5,27.88888888888889,14.222222222222221,13.666666666666666,30.99472025216706,290.55555555555554,306.0,0.9102918249259712,0.6609705642788222,-0.023542779550827415,-539.6052009456265,0.5295508274231678,0.4231678486997636,0.47044917257683216,3.484633569739953,0.42197253433208487,,0.6359338061465721,0.4391039905058596,,0.4822695035460993,0.4431177446102819,0.5057723214017231,0.48681427345657485,3.250289361702128,1.6210440074497812,1.7491529845696072,0.5059101654846335,T1,Liiv SANDBOX,2023-06-15,LCK,1
6.0,2.0,4.0,31.208333333333332,50.0,53.0,0.9433962264150944,0.5520288905975622,-0.01991503333333333,-988.6666666666666,0.6666666666666666,0.5,0.5,4.0,0.4166666666666667,,0.3333333333333333,0.34615384615384615,,0.3333333333333333,0.4444444444444444,0.49154868612773117,0.5031925864708898,3.494733333333333,1.6493710735690266,1.5570190201219412,0.3333333333333333,24.5,6.5,18.0,32.46454545454545,198.0,340.0,0.5911491609166027,0.7157421220627078,-0.10433188659090911,-2062.15,0.24772727272727274,0.3704545454545454,0.3704545454545454,3.825,0.44642857142857145,,0.1590909090909091,0.3293010752688172,0.41666666666666663,0.43636363636363634,0.4821428571428571,0.4843423385294875,0.4588067512586068,3.141170454545455,1.46518265681379,1.741207502993453,0.23636363636363633,Hanwha Life Esports,DRX,2023-06-14,LCK,1
11.125,7.0,4.125,30.863281249999996,144.875,115.125,1.2630914407230196,0.6933097611680021,0.027322906640624995,469.5625,0.4453125,0.5234375,0.6015625,5.1875,0.51953125,,0.3203125,0.538961038961039,,0.5625,0.6346153846153846,0.5083922218223024,0.5376676380961114,3.27876953125,1.2051573397173436,1.7118645734163564,0.640625,9.25,5.125,4.125,35.576121794871796,125.5,128.25,1.0007694128787878,0.6502847434473704,0.037020293749999995,1192.4038461538462,0.6057692307692308,0.6346153846153846,0.5865384615384615,6.615384615384616,0.6490384615384615,,0.9038461538461539,0.64390756302521,,0.6346153846153846,0.5722222222222222,0.5083789400343084,0.5193821674500105,3.7097894230769226,1.441370956132565,1.7498554062291154,0.5865384615384615,Gen.G,T1,2023-06-11,LCK,1
32.0,8.571428571428571,23.428571428571427,32.47554112554113,255.28571428571428,439.14285714285717,0.6015958709065021,0.7084019218800756,-0.1025756237012987,-1958.0714285714287,0.21103896103896105,0.24350649350649348,0.24350649350649348,3.1785714285714284,0.42346938775510207,,0.22727272727272727,0.34900153609831025,0.23809523809523808,0.3376623376623376,0.3852040816326531,0.4826325611816737,0.46196878706944705,2.8220292207792212,1.4334382656781475,1.7774323752558574,0.1948051948051948,29.142857142857142,19.142857142857142,10.0,31.096726190476193,356.57142857142856,218.14285714285714,2.7171145685997167,0.637202285856471,0.10134589285714284,1499.4642857142858,0.6071428571428571,0.5892857142857143,0.6964285714285714,5.125,0.663003663003663,,0.5714285714285714,0.699438202247191,,0.6964285714285714,0.7035040431266847,0.501583244619021,0.5318166379461801,3.0499428571428573,1.5457231027108238,1.7064833464971552,0.75,DRX,Dplus KIA,2023-06-11,LCK,0
34.142857142857146,17.142857142857142,17.0,31.943211752786222,355.2857142857143,379.42857142857144,0.7345183773755201,0.6597454876548721,-0.07469657370820669,-923.063829787234,0.5379939209726444,0.4012158054711246,0.3191489361702127,3.623100303951368,0.32825040128410915,,0.6747720364741642,0.39619492656875827,,0.3343465045592705,0.3411513859275053,0.5002001869660989,0.4853045373924555,3.0622148936170217,1.568383431462852,1.5995535462459718,0.36474164133738596,27.375,6.375,21.0,31.50446428571429,239.0,342.75,0.9019896108987553,0.6167453728937388,-0.04943908898809524,-1477.0892857142858,0.37797619047619047,0.41369047619047616,0.24404761904761904,2.4583333333333335,0.5,,0.4880952380952381,0.4714797913950456,,0.2589285714285714,0.34681372549019607,0.495991857770341,0.4728177142280434,3.168769345238095,1.655285637479943,1.6134295907595688,0.3839285714285714,Liiv SANDBOX,Nongshim RedForce,2023-06-10,LCK,1
8.625,3.5,5.125,31.6875,80.25,91.25,0.9044921875,0.6273550965912364,-0.01899541145833333,-380.51041666666663,0.5625,0.5104166666666667,0.4583333333333333,3.59375,0.5340909090909091,,0.4583333333333333,0.42872807017543857,,0.3854166666666667,0.5,0.5012672149776511,0.4963403597043753,3.570725,1.6261089346595563,1.7057779726592899,0.3854166666666667,13.0,7.0,6.0,37.03846153846154,187.0,192.0,0.9739583333333334,0.7716210855491822,0.028200329999999996,556.8461538461538,0.7692307692307693,0.6153846153846154,0.5384615384615384,5.384615384615385,0.5384615384615384,,0.8461538461538461,0.5588235294117647,0.6,0.6153846153846154,0.5555555555555556,0.4996275554292495,0.5162688507231685,3.6529230769230763,1.469935614727158,1.6786720255528975,0.5384615384615384,Hanwha Life Esports,T1,2023-06-09,LCK,0
